1,-0.001000,-0.001000,-0.001000
2,0.000000,-0.001000,-0.001000
3,0.000000,0.000000,-0.001000
4,0.000000,0.000000,-0.001000
5,0.000000,0.000000,-0.001000
6,0.000000,0.000000,-0.001000
7,0.000000,0.000000,-0.001000
8,0.000000,0.000000,-0.001000
9,0.000000,0.000000,-0.001000
10,0.000000,0.000000,-0.001000
11,0.000000,0.000000,-0.001000
12,0.000000,0.000000,-0.001000
13,0.000000,0.000000,-0.001000
14,0.000000,0.000000,-0.001000
15,0.000000,0.000000,-0.001000
16,0.000000,0.000000,-0.001000
17,0.000000,0.000000,-0.001000
18,0.000000,0.000000,-0.001000
19,0.000000,0.000000,-0.001000
20,0.000000,0.000000,-0.001000
21,0.000000,0.000000,-0.001000
22,0.000000,0.000000,-0.001000
23,0.000000,0.000000,-0.001000
24,0.000000,0.000000,-0.001000
25,0.000000,0.000000,-0.001000
26,0.000000,0.000000,-0.001000
27,0.000000,0.000000,-0.001000
28,0.000000,0.000000,-0.001000
29,0.000000,0.000000,-0.001000
30,0.000000,0.000000,-0.001000
31,0.000000,0.000000,-0.001000
32,0.000000,0.000000,-0.001000
33,0.000000,0.000000,-0.001000
34,0.000000,0.000000,-0.001000
35,0.000000,0.000000,-0.001000
36,0.000000,0.000000,-0.001000
37,0.000000,0.000000,-0.001000
38,0.000000,0.000000,-0.001000
39,0.000000,0.000000,-0.001000
40,0.000000,0.000000,-0.001000
41,0.000000,0.000000,-0.001000
42,0.000000,0.000000,-0.001000
43,0.000000,0.000000,-0.001000
44,0.000000,0.000000,-0.001000
45,0.000000,0.000000,-0.001000
46,0.000000,0.000000,-0.001000
47,0.000000,0.000000,-0.001000
48,0.000000,0.000000,-0.001000
49,0.000000,0.000000,-0.001000
50,0.000000,0.000000,-0.001000
51,0.000000,0.000000,-0.001000
52,0.000000,0.000000,-0.001000
53,0.000000,0.000000,-0.001000
54,0.000000,0.000000,-0.001000
55,0.000000,0.000000,-0.001000
56,0.000000,0.000000,-0.001000
57,0.000000,0.000000,-0.001000
58,0.000000,0.000000,-0.001000
59,0.000000,0.000000,-0.001000
60,0.000000,0.000000,-0.001000
61,0.000000,0.000000,-0.001000
62,0.000000,0.000000,-0.001000
63,0.000000,0.000000,-0.001000
64,0.000000,0.000000,-0.001000
65,0.000000,0.000000,-0.001000
66,0.000000,0.000000,-0.001000
67,0.000000,0.000000,-0.001000
68,0.000000,0.000000,-0.001000
69,0.000000,0.000000,-0.001000
70,0.000000,0.000000,-0.001000
71,0.000000,0.000000,-0.001000
72,0.000000,0.000000,-0.001000
73,0.000000,0.000000,-0.001000
74,0.000000,0.000000,-0.001000
75,0.000000,0.000000,-0.001000
76,0.000000,0.000000,-0.001000
77,0.000000,0.000000,-0.001000
78,0.000000,0.000000,-0.001000
79,0.000000,0.000000,-0.001000
80,0.000000,0.000000,-0.001000
81,0.000000,0.000000,-0.001000
82,0.000000,0.000000,-0.001000
83,0.000000,0.000000,-0.001000
84,0.000000,0.000000,-0.001000
85,0.000000,0.000000,-0.001000
86,0.000000,0.000000,-0.001000
87,0.000000,0.000000,-0.001000
88,0.000000,0.000000,-0.001000
89,0.000000,0.000000,-0.001000
90,0.000000,0.000000,-0.001000
91,0.000000,0.000000,-0.001000
92,0.000000,0.000000,-0.001000
93,0.000000,0.000000,-0.001000
94,0.000000,0.000000,-0.001000
95,0.000000,0.000000,-0.001000
96,0.000000,0.000000,-0.001000
97,0.000000,0.000000,-0.001000
98,0.000000,0.000000,-0.001000
99,0.000000,0.000000,-0.001000
100,0.000000,0.000000,-0.001000
101,0.000000,0.000000,-0.001000
102,0.000000,0.000000,-0.001000
103,0.000000,0.000000,-0.001000
104,0.000000,0.000000,-0.001000
105,0.000000,0.000000,-0.001000
106,0.000000,0.000000,-0.001000
107,0.000000,0.000000,-0.001000
108,0.000000,0.000000,-0.001000
109,0.000000,0.000000,-0.001000
110,0.000000,0.000000,-0.001000
111,0.000000,0.000000,-0.001000
112,0.000000,0.000000,-0.001000
113,0.000000,0.000000,-0.001000
114,0.000000,0.000000,-0.001000
115,0.000000,0.000000,-0.001000
116,0.000000,0.000000,-0.001000
117,0.000000,0.000000,-0.001000
118,0.000000,0.000000,-0.001000
119,0.000000,0.000000,-0.001000
120,0.000000,0.000000,-0.001000
121,0.000000,0.000000,-0.001000
122,0.000000,0.000000,-0.001000
123,0.000000,0.000000,-0.001000
124,0.000000,0.000000,-0.001000
125,0.000000,0.000000,-0.001000
126,0.000000,0.000000,-0.001000
127,0.000000,0.000000,-0.001000
128,0.000000,0.000000,-0.001000
129,0.000000,0.000000,-0.001000
130,0.000000,0.000000,-0.001000
131,0.000000,0.000000,-0.001000
132,0.000000,0.000000,0.000000
133,0.000000,0.000000,0.000000
134,0.000000,0.000000,-0.001000
135,0.000000,0.000000,-0.001000
136,0.000000,0.000000,-0.001000
137,0.000000,0.000000,-0.001000
138,0.000000,0.000000,-0.001000
139,0.000000,0.000000,-0.001000
140,0.000000,0.000000,-0.001000
141,0.000000,0.000000,-0.001000
142,0.000000,0.000000,-0.001000
143,0.000000,0.000000,-0.001000
144,0.000000,0.000000,-0.001000
145,0.000000,0.000000,-0.001000
146,0.000000,0.000000,-0.001000
147,0.000000,0.000000,-0.001000
148,0.000000,0.000000,-0.001000
149,0.000000,0.000000,-0.001000
150,0.000000,0.000000,-0.001000
151,0.000000,0.000000,-0.001000
152,0.000000,0.000000,-0.001000
153,0.000000,0.000000,-0.001000
154,0.000000,0.000000,-0.001000
155,0.000000,0.000000,-0.001000
156,0.000000,0.000000,-0.001000
157,0.000000,0.000000,-0.001000
158,0.000000,0.000000,-0.001000
159,0.000000,0.000000,0.000000
160,0.000000,0.000000,-0.001000
161,0.000000,0.000000,0.000000
162,0.000000,0.000000,-0.001000
163,0.000000,0.000000,-0.001000
164,0.000000,0.000000,-0.001000
165,0.000000,0.000000,-0.001000
166,0.000000,0.000000,-0.001000
167,0.000000,0.000000,-0.001000
168,0.000000,0.000000,-0.001000
169,0.000000,0.000000,-0.001000
170,0.000000,0.000000,-0.001000
171,0.000000,0.000000,-0.001000
172,0.000000,0.000000,-0.001000
173,0.000000,0.000000,-0.001000
174,0.000000,0.000000,-0.001000
175,0.000000,0.000000,-0.001000
176,0.000000,0.000000,-0.001000
177,0.000000,0.000000,-0.001000
178,0.000000,0.000000,-0.001000
179,0.000000,0.000000,-0.001000
180,0.000000,0.000000,-0.001000
181,0.000000,0.000000,-0.001000
182,0.000000,0.000000,0.000000
183,0.000000,0.000000,-0.001000
184,0.000000,0.000000,-0.001000
185,0.000000,0.000000,-0.001000
186,0.000000,0.000000,-0.001000
187,0.000000,0.000000,-0.001000
188,0.000000,0.000000,-0.001000
189,0.000000,0.000000,-0.001000
190,0.000000,0.000000,-0.001000
191,0.000000,0.000000,-0.001000
192,0.000000,0.000000,-0.001000
193,0.000000,0.000000,-0.001000
194,0.000000,0.000000,0.000000
195,0.000000,0.000000,-0.001000
196,0.000000,0.000000,-0.001000
197,0.000000,0.000000,-0.001000
198,0.000000,0.000000,-0.001000
199,0.000000,0.000000,-0.001000
200,0.000000,0.000000,-0.001000
201,0.000000,0.000000,-0.001000
202,0.000000,0.000000,-0.001000
203,0.000000,0.000000,-0.001000
204,0.000000,0.000000,-0.001000
205,0.000000,0.000000,-0.001000
206,0.000000,0.000000,-0.001000
207,0.000000,0.000000,-0.001000
208,0.000000,0.000000,-0.001000
209,0.000000,0.000000,-0.001000
210,0.000000,0.000000,-0.001000
211,0.000000,0.000000,0.000000
212,0.000000,0.000000,-0.001000
213,0.000000,0.000000,-0.001000
214,0.000000,0.000000,-0.001000
215,0.000000,0.000000,-0.001000
216,0.000000,0.000000,-0.001000
217,0.000000,0.000000,-0.001000
218,0.000000,0.000000,-0.001000
219,0.000000,0.000000,-0.001000
220,0.000000,0.000000,-0.001000
221,0.000000,0.000000,-0.001000
222,0.000000,0.000000,-0.001000
223,0.000000,0.000000,-0.001000
224,0.000000,0.000000,-0.001000
225,0.000000,0.000000,-0.001000
226,0.000000,0.000000,-0.001000
227,0.000000,0.000000,-0.001000
228,0.000000,0.000000,-0.001000
229,0.000000,0.000000,-0.001000
230,0.000000,0.000000,-0.001000
231,0.000000,0.000000,-0.001000
232,0.000000,0.000000,-0.001000
233,0.000000,0.000000,-0.001000
234,0.000000,0.000000,-0.001000
235,0.000000,0.000000,-0.001000
236,0.000000,0.000000,-0.001000
237,0.000000,0.000000,-0.001000
238,0.000000,0.000000,-0.001000
239,0.000000,0.000000,-0.001000
240,0.000000,0.000000,-0.001000
241,0.000000,0.000000,0.000000
242,0.000000,0.000000,-0.001000
243,0.000000,0.000000,-0.001000
244,0.000000,0.000000,-0.001000
